gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Expression
ENSG00000004478,FKBP4,41.3457137260289,0.024038631382209,0.285349126869801,0.0842428769483402,0.932863328452933,0.999921264937271,NS
ENSG00000004487,KDM1A,37.2150247171392,-0.0345763653376874,0.270178578754484,-0.127975968698494,0.898167990841615,0.999921264937271,NS
ENSG00000004534,RBM6,105.785877974311,0.0544767123442906,0.200473866534486,0.271739719924638,0.785822157979406,0.999921264937271,NS
ENSG00000004660,CAMKK1,23.6152631643803,0.0897528533113944,0.417557216336758,0.214947436662211,0.829808300056683,0.999921264937271,NS
ENSG00000004700,RECQL,32.9896099907928,0.177886161383578,0.28414487965292,0.626040355190859,0.531288472226637,0.999921264937271,NS
ENSG00000004766,VPS50,17.1536532231705,0.201277727725504,0.38599332860135,0.521453902985411,0.602050609805582,0.999921264937271,NS
ENSG00000004777,ARHGAP33,9.43643432341484,0.403533797539351,0.51675209275131,0.78090404122186,0.434858935057878,0.999921264937271,NS
ENSG00000004779,NDUFAB1,24.5990702794612,0.25533764650379,0.325774982000207,0.783785313826302,0.433166092692743,0.999921264937271,NS
ENSG00000004799,PDK4,16.0131480443981,-0.147482674776942,0.702298248356495,-0.210000060689427,0.833667625668004,0.999921264937271,NS
ENSG00000004864,SLC25A13,22.820365161887,0.0184612943010163,0.334160394182105,0.0552468054935187,0.955941840457901,0.999921264937271,NS
ENSG00000004897,CDC27,37.9312790900176,-0.0332912856451956,0.281353328072526,-0.118325544159243,0.905809718259589,0.999921264937271,NS
ENSG00000004961,HCCS,21.3561139135718,-0.0169725799274857,0.352741134289606,-0.0481162480856314,0.961623597103833,0.999921264937271,NS
ENSG00000004975,DVL2,19.6103987402414,-0.0641485121237048,0.362920895224278,-0.176756182870271,0.859699908036368,0.999921264937271,NS
ENSG00000005007,UPF1,115.710243652579,0.0561166261971123,0.182066225967325,0.308220955858026,0.757914207707562,0.999921264937271,NS
ENSG00000005020,SKAP2,182.096484181681,-0.0111399978191102,0.182409113938996,-0.061071497901337,0.95130226814716,0.999921264937271,NS
ENSG00000005022,SLC25A5,314.049972360485,0.0592914893111325,0.179421792504603,0.330458683326393,0.741053406617731,0.999921264937271,NS
ENSG00000005059,MCUB,71.7788824846039,-0.075389156751848,0.237202384768388,-0.317826301895997,0.750616698349792,0.999921264937271,NS
ENSG00000005075,POLR2J,35.3139688083961,0.13386577695612,0.286897590759434,0.466597773100046,0.640787680548009,0.999921264937271,NS
ENSG00000005100,DHX33,19.8667703308862,-0.185356353897625,0.369534097102744,-0.501594725225285,0.615952630570807,0.999921264937271,NS
ENSG00000005156,LIG3,16.749538916003,-0.0123157453767818,0.400325066723933,-0.0307643622658154,0.975457461750679,0.999921264937271,NS
ENSG00000005175,RPAP3,16.6391236242072,0.0625014277861866,0.394219180270718,0.158544867713605,0.874027468398846,0.999921264937271,NS
ENSG00000005194,CIAPIN1,27.9938825084697,-0.092637740279056,0.309186088289973,-0.299618073993597,0.764468496155771,0.999921264937271,NS
